"Client Dealer ID","Dealer Name","State","Assigned Rep","Current Demand Bucket","Pattern Type","Urgency Status","Confidence Score %","Post-Visit Lift %","Organic Ratio %","2025+ Visits","2025+ Applications","2025+ Approvals","2025+ Approval Rate %","2025+ Booked Loans","2025+ Booked Volume ($)","2025+ Look-To-Book %","2025+ Yield Per Visit ($)","Last Visit Date","Days Since Last Visit","Last App Date","Days Since Last App","Last Booked Date","Days Since Last Booked","Last 90D Apps (Summer 2026)","Last 90D Bookings","Last 90D Booked Volume ($)","Last 180D Apps (2026 YTD)","Last 180D Bookings","Last 180D Booked Volume ($)","Current Activity Recency Status","Decision Rationale & Flags"
"OH201","DB Marine And Outdoor Sports LLC-OH201","","Janet Harrington","COMFORT_STOP","empty_friction","dormant","91","N/A","0","4","0","0","0","0","0","0","0","2025-03-14","524","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Comfort Stop / Time Sink (Confidence 91%). | Field reps have conducted 4 in-person visits across multiple quarters, resulting in $0 in lifetime booked loan volume. | Why this rule applied: Extremely low yield ($0/visit) across 4 visits. | Recommendation: Freeze field driving visits immediately. Reallocate travel hours to overdue High TLC accounts. | 💤 Inactive / Dormant Status: Unvisited for 525 days (last visit was Mar 14, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"CO152","Cruise America Denver-CO152","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 1 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"GA164","Memory Lane RV - GA164","","Jeff Smith","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","1","0","0","0","0","0","0","Never","Never","2026-08-19","2","Never","Never","1","0","0","1","0","0","Active (Last 90D)","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 1 in-person visit and submitted 1 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"TX182","CRESTVIEW RV SUPERSTORE -TX182","","George Ott","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"ND101","TMBC, LLC-Fargo -ND101","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"CA123","DEFI MARINE - CA123","","Defi admin","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"FL356","NewCoast - Boatzon - FL356","","S1 House","SELF_SUFFICIENT","autonomous_locomotive","self_sufficient","79","0","100","0","82","10","12","4","165051.22","5","0","Never","Never","2026-08-20","1","2026-08-18","3","82","4","165051.22","82","4","165051.22","Active (Last 90D)","Classified as Self-Sufficient / Autonomous (Confidence 79%). | Rooftop generates steady, high-volume funded loans organically ($165K across 4 deals) with only 0 lifetime visit. | 100% of funded loan volume occurred without a recent sales visit. | Why this rule applied: High organic baseline proves dealer utilizes portal independently. | Recommendation: Deprioritize in-person road trips. Maintain via quarterly digital/phone check-in."
"AZ222","Mr. Trailer Sales -AZ222","","Steve Kimble","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"TX144","Camper Dans RV Sales -TX144","","George Ott","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"OH193","MIG RV  MARINE AT THE LAKE -RUSSELS POINT- OH193","","Janet Harrington","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","2024-11-21","637","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"IA164","Actionland RV Center - IA164","","Genevieve Coulombe","INSUFFICIENT_DATA","unexplored","dormant","40","N/A","0","1","0","0","0","0","0","0","0","2025-03-14","524","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 1 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential. | 💤 Inactive / Dormant Status: Unvisited for 525 days (last visit was Mar 14, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"MN136","Woodsmen Power Products -MN136","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","2024-10-30","659","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"IA139","Cylinder RV - IA139","","Genevieve Coulombe","INSUFFICIENT_DATA","unexplored","dormant","40","N/A","0","1","0","0","0","0","0","0","0","2025-03-27","511","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 1 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential. | 💤 Inactive / Dormant Status: Unvisited for 512 days (last visit was Mar 27, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"MI417","Leisure Days Travel Trailers -MI417","","Dan Zilberchtein","COMFORT_STOP","empty_friction","dormant","95","N/A","0","5","0","0","0","0","0","0","0","2025-07-22","394","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Comfort Stop / Time Sink (Confidence 95%). | Field reps have conducted 5 in-person visits across multiple quarters, resulting in $0 in lifetime booked loan volume. | Why this rule applied: Extremely low yield ($0/visit) across 5 visits. | Recommendation: Freeze field driving visits immediately. Reallocate travel hours to overdue High TLC accounts. | 💤 Inactive / Dormant Status: Unvisited for 395 days (last visit was Jul 22, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"MN166","BMR PARTS and MARINE - MN166","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","2024-11-12","646","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"TX223","Circle D Boats -TX223","","George Ott","COMFORT_STOP","empty_friction","dormant","87","N/A","0","3","0","0","0","0","0","0","0","2025-04-08","499","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Comfort Stop / Time Sink (Confidence 87%). | Field reps have conducted 3 in-person visits across multiple quarters, resulting in $0 in lifetime booked loan volume. | Why this rule applied: Extremely low yield ($0/visit) across 3 visits. | Recommendation: Freeze field driving visits immediately. Reallocate travel hours to overdue High TLC accounts. | 💤 Inactive / Dormant Status: Unvisited for 500 days (last visit was Apr 8, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"GA114","SMG at Lake Oconee -GA114","","Jeff Smith","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"WI542","Ox Bo Marine - WI542","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","dormant","40","N/A","0","1","0","0","0","0","0","0","0","2025-08-06","379","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 1 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential. | 💤 Inactive / Dormant Status: Unvisited for 380 days (last visit was Aug 6, 2025). | Why this rule applied: Unvisited for over a year (>365 days). Excluded from active weekly sales rep route alerts and marked for a Dormant Reactivation campaign."
"MN156","Magnum RV -MN156","","Dan Zilberchtein","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","2024-10-29","660","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
"AL126","Skiers Marine Lake Martin - AL126","","Jeff Smith","INSUFFICIENT_DATA","unexplored","not_monitored","40","N/A","0","0","0","0","0","0","0","0","0","Never","Never","Never","Never","Never","Never","0","0","0","0","0","0","No Application History","Classified as Discovery Queue / Insufficient Data. | Rooftop has received 0 in-person visit and submitted 0 application. | Why this rule applied: Inconclusive interaction history (<2 visits and <5 apps). | Recommendation: Schedule an exploratory baseline visit to assess dealership loan potential."
